11,EECS149.1x: Cyber-Physical Systems,EECS149.1x introduces students to the design and analysis of computational systems that are integrated with physical processes.,About this Course EECS149.1x introduces students to the design and analysis of cyber-physical systems --- computational systems that are integrated with physical processes. Applications of such systems include medical devices and systems consumer electronics toys and games assisted living traffic control and safety automotive systems process control energy management and conservation environmental control aircraft control systems communications systems instrumentation critical infrastructure control (electric power water resources and communications systems for example) robotics and distributed robotics (telepresence telemedicine) defense systems manufacturing and smart structures. A major theme of the course is on the interplay of practical design with formal models of systems including both software components and physical dynamics. A major emphasis will be on building high confidence systems with real-time and concurrent behaviors. Students will apply concepts learned in lectures to programming a robotic controller in a specially-designed virtual laboratory environment with built-in automatic grading and feedback mechanisms. This edX course is an online adaptation of the UC Berkeley undergraduate course EECS 149 covering a subset of topics that are especially relevant for the lab component of that class.,https://www.edx.org/course/uc-berkeleyx/uc-berkeleyx-eecs149-1x-cyber-physical-1629,N/A,2014-05-06,6,https://www.edx.org/sites/default/files/course/image/tile/262x136.jpg,N/A,https://edx.org/,0,English,yes, UC BerkeleyX,2014-04-17
12,ECFS311x: Becoming a Resilient Person - The Science of Stress Management,This course gives you the permission to take care of yourself by learning the skills to manage stress and optimize wellbeing.,About this Course Everyone experiences adversity and stress at some level whether it’s the pressure to perform in school or work relationship problems financial difficulties or simply the number of tasks to do in a short period of time. All stress isn’t bad but chronic stress can take its toll on our minds bodies and behavior. Research has shown that people can learn and use specific resilience skills (such as optimistic thinking relaxation strategies choosing one’s attention) and positive routines (good sleep scheduling in fun and so on) in order to better manage stress bounce back quicker after a setback be more effective in their academic and vocational pursuits develop stronger relationships with others be physically and mentally healthy and be satisfied with their lives overall. In short resilience is ordinary magic and can be learned. It does not necessarily mean that you have to be born resilient or get lucky in life. The purpose of this course is to teach individuals the science behind becoming a resilient person. Stated simply resilience is the ability to survive and thrive. Resiliency is not only about your ability to positively adapt in the face of adverse or challenging circumstances (that is survive) but it is also about learning the positive skills strategies and routines that enable you to live a happy fulfilling and meaningful life (in other words thrive). This course gives you the permission to take care of yourself in order to effectively manage life stressors and do what matters most in life. This captures the notion of being from the inside out which is a phrase that highlights the importance of promoting core resilience skills strategies and routines among early childhood educators. In turn resilient people are more capable of creating and maintaining nurturing supportive and effective learning environments while also optimizing their own wellbeing and love for both the big and small things in life. By the end of this course you will have learned about the knowledge and skills that you can apply in your life now and in the future to be a resilient person. Course goal: The goal for this course is to give you permission to take care of yourself and empower you to be a resilient person. A resilient person is someone who: purposely strives to be as mentally and psychically healthy as possible possesses the confidence to effectively cope with and manage stressful situations is compassionate towards self and others demonstrates grit or perseverance even in the face of adversity and focuses on the positive and fulfilling aspects of life. Course supporting objectives: When you complete this course you will be able to: Describe why ‘functioning from the inside out’ is critical to becoming a resilient effective person Explain the benefits of resilience and how the specific skills translate into optimizing social-emotional wellbeing and doing what matters most in life Directly practice a variety of resilience skills in different aspects of your life including but not limited to: Mindfulness practices Strategies to manage intense emotions Activities that induce positive emotions Clarifying important personal values (that is what matters most) and committing to behaving consistent with them Making health lifestyle choices that are cheap and readily available yet promote well-being Describe why ‘practicing’ and integrating resilience skills into one’s life is critical to making them a habit and becoming a resilient person Develop a resilience plan that serves as a roadmap for your future,https://www.edx.org/course/uwashingtonx/uwashingtonx-ecfs311x-becoming-resilient-1652,http://www.youtube.com/watch?v=_q7K0m9fziM,2014-05-06,9,https://www.edx.org/sites/default/files/course/image/tile/resilience-262-136.jpg,N/A,https://edx.org/,0,English,yes, UWashingtonX,2014-04-17
13,SABR101x: Sabermetrics 101: Introduction to Baseball Analytics,An introduction to sabermetrics baseball analytics data science the R Language and SQL.,About this Course This course will cover the theory and the fundamentals of the emerging science of Sabermetrics. We will discuss the game of baseball not through consensus or a fan’s conventional wisdom but by searching for objective knowledge in hitting pitching and fielding performance. These and other areas of sabermetrics will be analyzed and better understood with current and historical baseball data. The course also serves as applied introduction to the basics of data science a growing field of scholarship that requires skills in computation statistics and communicating results of analyses. Using baseball data the basics of statistical regression the R Language and SQL will be covered. This course has been successfully taught at the Experimental College at Tufts University since 2004. Many of its former students have gone on to careers writing about baseball and working in various MLB baseball operations and analytics departments. Professor Andres talks about the science of baseball: The Science of the Home Run TedXYouth@Beacon Street.,https://www.edx.org/course/bux/bux-sabr101x-sabermetrics-101-1558,N/A,2014-05-08,6,https://www.edx.org/sites/default/files/course/image/tile/sabr101x-sabermetrics-101-course-tile-262x136_verified.jpg,N/A,https://edx.org/,0,English,yes, BUx,2014-04-17
14,BIOC372.2x: Fundamentals of Immunology Part 2,Learn about your body's defenses against disease: how it can identify threats and coordinate counterattacks.,About this Course This is the second of a two-part course. In the first part we learned about innate immunity and B cell function. The second part covers T cell function and coordination of the immune response. When you're sick you may wonder "Why me?" But the real question should be "Why am I not sick all the time?" You might even ask "Why does my body respond with a fever and is it really a good idea to lower it?" This course explores immunology how the body defends itself from constant assault by parasites and pathogens. This course will present the fundamentals of both innate and adaptive immunity emphasizing functional interactions among cells and organs. We will cover signaling pathogen recognition and the division of labor among myeloid lymphoid and supporting cells. The subject matter will also supply health professionals and biomedical researchers with the basic vocabulary and concepts necessary to understand both clinical press releases and primary literature. The course materials also provide support to other immunology instructors by presenting difficult concepts in creative ways using analogies and models.   ,https://www.edx.org/course/ricex/ricex-bioc372-2x-fundamentals-immunology-1574,N/A,2014-05-11,6,https://www.edx.org/sites/default/files/course/image/tile/immunology_262x136-verified_0.jpg,N/A,https://edx.org/,0,English,yes, RiceX,2014-04-17
15,SPU30x: Super-Earths And Life,Super-Earths And Life is a course about alien life how we search for it and what this teaches us about our place in the universe.,About this Course Super-Earths And Life is a course about alien life how we search for it and what this teaches us about our place in the universe. In the past decade astronomers have made incredible advances in the discovery of planets outside our solar system. Thirty years ago we knew only of the planets in our own solar system. Now we know of thousands circling nearby stars. Meanwhile biologists have gained a strong understanding of how life evolved on our own planet all the way back to the earliest cells. We can describe how simple molecules can assemble themselves into the building blocks of life and how those building blocks might have become the cells that make up our bodies today. Super-Earths And Life is all about how these two fields together - astronomy and biology - can answer one of our most powerful and primal questions: are we alone in the universe?,https://www.edx.org/course/harvardx/harvardx-spu30x-super-earths-life-1631,http://www.youtube.com/watch?v=NuxgUWFF5C0,2014-05-15,6,https://www.edx.org/sites/default/files/course/image/tile/small_banner_1.png,N/A,https://edx.org/,0,English,yes, HarvardX,2014-04-17
16,ATOC185x: Natural Disasters,This course examines the science behind different types of natural disasters and our ability or inability to control and predict such events.,About this Course No region on Earth is immune from natural disasters. As we gain scientific understanding into the causes and nature of such phenomena we become better able to mitigate the effects of disasters. Yet as the world's population continues to grow an increasingly large number of people are at risk. This course examines the science behind different types of disasters and our ability or inability to control and predict such events. From this course the student will gain an appreciation of natural disasters beyond the newspaper headlines and will better understand how the effects of disasters can be reduced. There is an urgent need for people from all walks of life to better understand the scientific principles behind the occurrence of natural disasters. City planners need to know where and where not to site buildings. Politicians need to make scientifically informed decisions. Emergency management officials need to understand the nature of a potential disaster and ways to mitigate such an event. Journalists need to report scientifically accurate information.,https://www.edx.org/course/mcgillx/mcgillx-atoc185x-natural-disasters-1589,N/A,2014-05-28,1,https://www.edx.org/sites/default/files/course/image/tile/natural-disasters-course-listing262x136.jpg,N/A,https://edx.org/,0,English,yes, McGillX,2014-04-17
17,USW30x: Tangible Things: Discovering History Through Artworks Artifacts Scientific Specimens and the Stuff Around You,Discover new ways of looking at organizing and interpreting tangible things in your own environment.,About this Course People make history through the things they gather create collect exhibit exchange throw away or ignore. Over four centuries Harvard University has amassed an astonishing array of tangible things—books and manuscripts art works scientific specimens ethnographic artifacts and historical relics of all sorts. The university not only owns a Gutenberg bible it also cares for Turkish sun dials a Chinese crystal ball a divination basket from Angola and nineteenth-century “spirit writing” chalked on a child-sized slate. Tucked away in storage cabinets or hidden in closets and the backrooms of its museums and libraries are Henry David Thoreau’s pencil a life mask of Abraham Lincoln and chemicals captured from a Confederate ship. The Art Museums not only care for masterpieces of Renaissance painting but for a silver-encrusted cup made from a coconut. The Natural History museums not only preserve dinosaur bones and a fish robot but an intact Mexican tortilla more than a century old. By learning how and why such things got here you will discover how material objects have shaped academic disciplines and reinforced or challenged boundaries between people. While this course will not draw on all of these items it will highlight several to give students a sense of the power of learning through tangible things. In the first section we will consider how a statue a fish and a gingham gown have contributed to Harvard’s history and you will learn the importance of stopping to look at the things around you. In the next section we will explore some of the ways people have brought things together into purposeful collections to preserve memory promote commerce and define culture. Finally we will consider ways of rearranging objects to create new ways of thinking about nature time and ordinary work. Along the way you will discover new ways of looking at organizing and interpreting tangible things in your own environment.,https://www.edx.org/course/harvardx/harvardx-usw30x-tangible-things-1610,http://www.youtube.com/watch?v=oHPoyB0Yew0,2014-06-02,5,https://www.edx.org/sites/default/files/course/image/tile/tangible-things-262x136.jpg,N/A,https://edx.org/,0,English,yes, HarvardX,2014-04-17
18,SNU446.345.2x: Robot Mechanics and Control Part II,A mathematical introduction to the mechanics and control of robots.,About this Course This course is Part II of a two-part mathematical introduction to the mechanics and control of robots that can be modeled as kinematic chains. Topics covered include the concept of a robot’s configuration space and degrees of freedom static grasp analysis the description of rigid body motions kinematics of open and closed chains and the basics of robot control. The emphasis is not on the latest research trends and technological innovations in robotics but on learning the fundamental concepts and core principles that underlie robotics as a scientific discipline. The intent is to help students acquire a unified set of analytical tools for the modeling and control of robots together with a reliable physical intuition that recognizes the unique and interdisciplinary nature of robotics—in short content that will serve as a reliable foundation for whatever trends may appear later and remain relevant to both the practitioner and researcher. NOTE: Part II will cover screw motions and the product of exponentials kinematics formula inverse kinematics of open chains velocity kinematics and statics closed chain kinematics and basics of robot control.,https://www.edx.org/course/snux/snux-snu446-345-2x-robot-mechanics-1700,N/A,2014-06-02,6,https://www.edx.org/sites/default/files/course/image/tile/robot_mechanics_course_tile262x136_0.jpg,N/A,https://edx.org/,0,English,yes, SNUx,2014-04-17
19,FPP.1x: Financial Programming and Policies Part 1: Macroeconomic Accounts & Analysis,A course on the macroeconomic accounts their interrelationships and the analysis of economic developments.,About this Course How healthy is the state of the economy? How can economic policy help support or restore health to the economy? These questions are at the heart of financial programming. In our FPP courses you will learn the building blocks of how to answer to these questions. Financial programming is a framework to analyze the current state of the economy forecast where the economy is headed and identify economic policies that can change the course of the economy. In Part 1 of the FPP sequence presented by IMF's Institute for Capacity Development you will learn the basic skills required to conduct financial programming. The course presents the principal features of the four main sectors that comprise the macroeconomy (real fiscal external and monetary); demonstrates how to read interpret and analyze the accounts for these sectors; and illustrates how these sectors are interlinked. (Part 2 of the FPP sequence will cover preparation of a baseline forecast and design of an adjustment program.) During the course economists from the IMF will lead you through the accounts and analysis of an economy. Besides engaging with lecture videos you will answer questions on the concepts explained solve short numerical exercises discuss with fellow participants economic developments in your country and work with data for a hypothetical country. The reading material will be provided to you. Whether you are a civil servant working on economic issues for your country a professional working with economic data or you are simply interested in better understanding the developments of an economy this course will provide hands-on training on macroeconomic analysis. We hope that you will join us in this exciting journey! Financial Programming and Policies Part 1 is offered by the IMF with financial support from the Government of Belgium.,https://www.edx.org/course/imfx/imfx-fpp-1x-financial-programming-1727,N/A,2014-06-02,6,https://www.edx.org/sites/default/files/course/image/tile/fpp_description-262x136.jpg,N/A,https://edx.org/,0,English,yes, IMFx,2014-04-17
20,Stat2.3x: Introduction to Statistics: Inference,An introduction to statistical ideas and methods commonly used to make valid conclusions based on data from random samples.,About this Course Statistics 2 at Berkeley is an introductory class taken by about 1000 students each year. Stat2.3x is the last in a sequence of three courses that make up Stat2x the online equivalent of Berkeley's Stat 2. The focus of Stat2.3x is on statistical inference: how to make valid conclusions based on data from random samples. At the heart of the main problem addressed by the course will be a population (which you can imagine for now as a set of people) connected with which there is a numerical quantity of interest (which you can imagine for now as the average number of MOOCs the people have taken). If you could talk to each member of the population you could calculate that number exactly. But what if the population is so large that your resources will not stretch to interviewing every member? What if you can only reach a subset of the population? Stat 2.3x will discuss good ways to select the subset (yes at random); how to estimate the numerical quantity of interest based on what you see in your sample; and ways to test hypotheses about numerical or probabilistic aspects of the problem. The methods that will be covered are among the most commonly used of all statistical techniques. If you have ever read an article that claimed "The margin of error in such surveys is about three percentage points" or "Researchers at the University of California at Berkeley have discovered a highly significant link between ..." then you should expect that by the end of Stat 2.3x you will have a pretty good idea of what that means. Examples will range all the way from a little girl's school science project (seriously – she did a great job and her results were published in a major journal) to rulings by the U.S. Supreme Court. The fundamental approach of the series was provided in the description of Stat2.1x and appears here again: There will be no mindless memorization of formulas and methods. Throughout the course the emphasis will be on understanding the reasoning behind the calculations the assumptions under which they are valid and the correct interpretation of results.,https://www.edx.org/course/uc-berkeleyx/uc-berkeleyx-stat2-3x-introduction-1533,N/A,2014-06-02,5,https://www.edx.org/sites/default/files/course/image/tile/stat23_262x136_verified.jpg,N/A,https://edx.org/,0,English,yes, UC BerkeleyX,2014-04-17
